query,winner_url,loser_url,preference_strength,usable_for_training,weight,winner_page_score,loser_page_score,winner_ranking_target,loser_ranking_target,target_margin,winner_rank,loser_rank,serp_rank_delta,label_source,labeler,reason,patterns,d50_focus_query
ремонт квартир Санкт-Петербург,https://www.kp.ru/russia/sankt-peterburg/luchshie-kompanii-po-remontu-kvartir-v-sankt-peterburge/,https://uslugi.yandex.ru/2-saint-petersburg/category/remont-i-stroitelstvo/remont-kvartir-i-domov--1816,uncertain,False,0.0,76.3,75.8,77.5316,74.683,2.8486,4,5,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://r-total.ru/prays-list/,https://studia-remontov.ru/,strong,True,1.0,77.2,18.7,79.2782,22.7712,56.507,4,10,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://r-total.ru/prays-list/,https://www.remontprofi.ru/remont-kvartir-pod-klyuch/,weak,True,0.5,77.2,69.0,79.2782,74.9919,4.2863,4,2,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://remont-f.ru/remont-kvartir-pod-kluch/price.php,https://studia-remontov.ru/,strong,True,1.0,76.5,18.7,79.5121,22.7712,56.7409,3,10,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://remont-f.ru/remont-kvartir-pod-kluch/price.php,https://www.remontprofi.ru/remont-kvartir-pod-klyuch/,weak,True,0.5,76.5,69.0,79.5121,74.9919,4.5202,3,2,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://titanremont.ru/price,https://r-total.ru/prays-list/,uncertain,False,0.0,76.7,77.2,83.1325,79.2782,3.8543,1,4,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://titanremont.ru/price,https://remont-f.ru/remont-kvartir-pod-kluch/price.php,uncertain,False,0.0,76.7,76.5,83.1325,79.5121,3.6204,1,3,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://titanremont.ru/price,https://studia-remontov.ru/,strong,True,1.0,76.7,18.7,83.1325,22.7712,60.3613,1,10,9,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://titanremont.ru/price,https://www.remontprofi.ru/remont-kvartir-pod-klyuch/,strong,True,1.0,76.7,69.0,83.1325,74.9919,8.1406,1,2,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Москва,https://www.remontprofi.ru/remont-kvartir-pod-klyuch/,https://studia-remontov.ru/,strong,True,1.0,69.0,18.7,74.9919,22.7712,52.2207,2,10,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Санкт-Петербург,https://remont.spb.ru/,https://spb.proff-remont.ru/ceny/,weak,True,0.5,72.0,78.4,78.5591,70.5906,7.9685,1,9,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
ремонт квартир цена Санкт-Петербург,https://remont.spb.ru/,https://www.prorabneva.ru/price,weak,True,0.5,72.0,70.4,78.5591,71.6098,6.9493,1,5,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,http://ekb.kupicupe.ru/,https://ekat.steklodom.com/mebel-na-zakaz/shkafy/,uncertain,False,0.0,62.9,63.1,64.639,60.7439,3.8951,6,8,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,http://ekb.kupicupe.ru/,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,62.9,32.2,64.639,45.4277,19.2113,6,1,-5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,http://ekb.kupicupe.ru/,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,62.9,36.9,64.639,36.1899,28.4491,6,10,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,http://ekb.kupicupe.ru/,https://www.yapokupayu.ru/blogs/post/gde-kupit-shkaf-v-ekaterinburge,weak,True,0.5,62.9,60.2,64.639,59.6383,5.0007,6,7,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://33komoda.ru/catalog/shkafy_kupe/,http://ekb.kupicupe.ru/,strong,True,1.0,73.1,62.9,76.0975,64.639,11.4585,3,6,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://33komoda.ru/catalog/shkafy_kupe/,https://ekat.steklodom.com/mebel-na-zakaz/shkafy/,strong,True,1.0,73.1,63.1,76.0975,60.7439,15.3536,3,8,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://33komoda.ru/catalog/shkafy_kupe/,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,73.1,32.2,76.0975,45.4277,30.6698,3,1,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://33komoda.ru/catalog/shkafy_kupe/,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,73.1,36.9,76.0975,36.1899,39.9076,3,10,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://33komoda.ru/catalog/shkafy_kupe/,https://kupi-kupe.ru/,weak,True,0.5,73.1,67.9,76.0975,69.3492,6.7483,3,5,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://33komoda.ru/catalog/shkafy_kupe/,https://www.ekbkupe.ru/,strong,True,1.0,73.1,69.5,76.0975,64.1851,11.9124,3,9,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://33komoda.ru/catalog/shkafy_kupe/,https://www.yapokupayu.ru/blogs/post/gde-kupit-shkaf-v-ekaterinburge,strong,True,1.0,73.1,60.2,76.0975,59.6383,16.4592,3,7,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://ekat.steklodom.com/mebel-na-zakaz/shkafy/,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,63.1,32.2,60.7439,45.4277,15.3162,8,1,-7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://ekat.steklodom.com/mebel-na-zakaz/shkafy/,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,63.1,36.9,60.7439,36.1899,24.554,8,10,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,32.2,36.9,45.4277,36.1899,9.2378,1,10,9,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupeural.ru/,http://ekb.kupicupe.ru/,strong,True,1.0,69.6,62.9,75.2131,64.639,10.5741,2,6,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupeural.ru/,https://ekat.steklodom.com/mebel-na-zakaz/shkafy/,strong,True,1.0,69.6,63.1,75.2131,60.7439,14.4692,2,8,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupeural.ru/,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,69.6,32.2,75.2131,45.4277,29.7854,2,1,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupeural.ru/,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,69.6,36.9,75.2131,36.1899,39.0232,2,10,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupeural.ru/,https://kupi-kupe.ru/,weak,True,0.5,69.6,67.9,75.2131,69.3492,5.8639,2,5,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupeural.ru/,https://www.ekbkupe.ru/,strong,True,1.0,69.6,69.5,75.2131,64.1851,11.028,2,9,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupeural.ru/,https://www.yapokupayu.ru/blogs/post/gde-kupit-shkaf-v-ekaterinburge,strong,True,1.0,69.6,60.2,75.2131,59.6383,15.5748,2,7,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupi-kupe.ru/,http://ekb.kupicupe.ru/,weak,True,0.5,67.9,62.9,69.3492,64.639,4.7102,5,6,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupi-kupe.ru/,https://ekat.steklodom.com/mebel-na-zakaz/shkafy/,strong,True,1.0,67.9,63.1,69.3492,60.7439,8.6053,5,8,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupi-kupe.ru/,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,67.9,32.2,69.3492,45.4277,23.9215,5,1,-4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupi-kupe.ru/,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,67.9,36.9,69.3492,36.1899,33.1593,5,10,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupi-kupe.ru/,https://www.ekbkupe.ru/,weak,True,0.5,67.9,69.5,69.3492,64.1851,5.1641,5,9,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://kupi-kupe.ru/,https://www.yapokupayu.ru/blogs/post/gde-kupit-shkaf-v-ekaterinburge,strong,True,1.0,67.9,60.2,69.3492,59.6383,9.7109,5,7,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.e-1.ru/city/ekaterinburg/,http://ekb.kupicupe.ru/,strong,True,1.0,72.4,62.9,74.7093,64.639,10.0703,4,6,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.e-1.ru/city/ekaterinburg/,https://ekat.steklodom.com/mebel-na-zakaz/shkafy/,strong,True,1.0,72.4,63.1,74.7093,60.7439,13.9654,4,8,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.e-1.ru/city/ekaterinburg/,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,72.4,32.2,74.7093,45.4277,29.2816,4,1,-3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.e-1.ru/city/ekaterinburg/,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,72.4,36.9,74.7093,36.1899,38.5194,4,10,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.e-1.ru/city/ekaterinburg/,https://kupi-kupe.ru/,weak,True,0.5,72.4,67.9,74.7093,69.3492,5.3601,4,5,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.e-1.ru/city/ekaterinburg/,https://www.ekbkupe.ru/,strong,True,1.0,72.4,69.5,74.7093,64.1851,10.5242,4,9,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.e-1.ru/city/ekaterinburg/,https://www.yapokupayu.ru/blogs/post/gde-kupit-shkaf-v-ekaterinburge,strong,True,1.0,72.4,60.2,74.7093,59.6383,15.071,4,7,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.ekbkupe.ru/,https://ekat.steklodom.com/mebel-na-zakaz/shkafy/,uncertain,False,0.0,69.5,63.1,64.1851,60.7439,3.4412,9,8,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.ekbkupe.ru/,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,69.5,32.2,64.1851,45.4277,18.7574,9,1,-8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.ekbkupe.ru/,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,69.5,36.9,64.1851,36.1899,27.9952,9,10,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.ekbkupe.ru/,https://www.yapokupayu.ru/blogs/post/gde-kupit-shkaf-v-ekaterinburge,weak,True,0.5,69.5,60.2,64.1851,59.6383,4.5468,9,7,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.yapokupayu.ru/blogs/post/gde-kupit-shkaf-v-ekaterinburge,https://ekaterinburg.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,60.2,32.2,59.6383,45.4277,14.2106,7,1,-6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Екатеринбург,https://www.yapokupayu.ru/blogs/post/gde-kupit-shkaf-v-ekaterinburge,https://gipermarketdom.ru/catalog/shkafy_kupe_gotovye/,strong,True,1.0,60.2,36.9,59.6383,36.1899,23.4484,7,10,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.inmyroom.ru/products/mebel/shkafy/shkafy-kupe,https://kazan.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,72.7,32.2,68.6851,45.4215,23.2636,7,1,-6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.inmyroom.ru/products/mebel/shkafy/shkafy-kupe,https://shkafkzn.ru/,weak,True,0.5,72.7,70.9,68.6851,64.2051,4.48,7,9,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.inmyroom.ru/products/mebel/shkafy/shkafy-kupe,https://sova-mk.ru/shkafy-kupe/,strong,True,1.0,72.7,57.0,68.6851,54.3217,14.3634,7,10,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.inmyroom.ru/products/mebel/shkafy/shkafy-kupe,https://www.kazan.bestmebelshop.ru/catalog/shkafy-kupe/,uncertain,False,0.0,72.7,65.6,68.6851,66.2306,2.4545,7,5,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.nonton.ru/mebel/shkafy/,https://kazan.lemanapro.ru/catalogue/shkafy-kupe/,strong,True,1.0,63.8,32.2,70.5836,45.4215,25.1621,2,1,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.nonton.ru/mebel/shkafy/,https://shkafkzn.ru/,weak,True,0.5,63.8,70.9,70.5836,64.2051,6.3785,2,9,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.nonton.ru/mebel/shkafy/,https://sova-mk.ru/shkafy-kupe/,strong,True,1.0,63.8,57.0,70.5836,54.3217,16.2619,2,10,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.nonton.ru/mebel/shkafy/,https://www.divan.ru/kazan/category/shkafy-kupe,uncertain,False,0.0,63.8,72.3,70.5836,67.0904,3.4932,2,8,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.nonton.ru/mebel/shkafy/,https://www.kazan.bestmebelshop.ru/catalog/shkafy-kupe/,weak,True,0.5,63.8,65.6,70.5836,66.2306,4.353,2,5,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
шкафы-купе Казань,https://kazan.shkafy-moskva.ru/,https://kazan.inmyroom.ru/products/mebel/shkafy/shkafy-kupe,weak,True,0.5,75.6,72.7,75.9779,68.6851,7.2928,4,7,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
