query,url,page_target_score,ranking_target_score,critical_search_score,rank_prior_score,quality_band,d50_focus_query,label_source,labeler,notes
натяжные потолки Москва,https://www.potolkoff.ru/,72.0,77.8225,67.8833,100.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Новосибирск,https://mebelny95.ru/novosibirsk/shkafy/shkafy-kupe,65.6,71.2912,73.7943,85.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Новосибирск,https://nsk.lazurit.com/catalog/668/shkafy-kupe/,30.1,39.8351,22.3207,77.5,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Новосибирск,https://mebelti.com/catalog/shkafy-kupe/,76.5,75.0723,76.9488,70.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Новосибирск,https://mebel-nsk.ru/shkafy/shkafy-kype/,61.8,62.7953,67.3623,62.5,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Новосибирск,https://www.kuhni-nsk.ru/catalog/shkafy_kupe/,77.3,72.2592,77.8882,55.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Новосибирск,https://shkaf-kupe-novosibirsk.ru/,76.7,69.8332,75.6947,47.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Новосибирск,https://znatokmebeli.ru/catalog/shkafy-kupe,56.8,53.894,63.1866,40.0,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Новосибирск,http://www.shkaf54.ru/,64.2,57.8267,70.3178,32.5,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://kazan.lemanapro.ru/catalogue/shkafy-kupe/,27.4,42.4057,16.1178,100.0,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://kazanshkafkupe.ru/,65.7,72.6881,71.1939,92.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://www.kazan.bestmebelshop.ru/catalog/shkafy-kupe/,68.9,72.1919,66.1596,85.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://kazan.inmyroom.ru/products/mebel/shkafy/shkafy-kupe,76.1,76.314,75.3799,77.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://kazan.nonton.ru/mebel/shkafy/,65.6,67.0036,68.2105,70.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://мафа-мебель.рф/catalog/shkafy-kupe-shkafy/,67.4,67.6007,76.2514,62.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://www.divan.ru/kazan/category/shkafy-kupe,73.0,69.0964,74.5761,55.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://kazan.good-mebel.com/category/shkafy-kupe/,75.6,69.1335,75.5769,47.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://mebeldan.ru/catalog/shkafy-kupe/,67.1,61.1735,69.1436,40.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Казань,https://meggamebel.ru/catalog/shkafy/shkafy-kupe/,66.7,59.344,70.1003,32.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,https://krasnodar.lemanapro.ru/catalogue/shkafy-kupe/,27.4,42.3995,16.0767,100.0,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,https://4nozhki.ru/tovari/shkafi-kupe/krasnodar/,17.5,36.0227,25.9849,92.5,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,https://www.avito.ru/krasnodar/mebel_i_interer/shkafy_komodyi_stellazhi-ASgBAgICAURaqAI?q=шкаф+купе,25.3,36.9609,11.4996,85.0,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,http://tkmebeli.ru/shkafy-kupe,55.3,61.5705,63.0634,77.5,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,https://krasnodar.nonton.ru/mebel/shkafy/shkafy-kupe/,68.3,69.5552,74.0615,70.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,https://mebelpik.ru/shop/shkafy-kupe/,75.8,70.6023,73.042,55.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,https://shkaf-krasnodar.ru/,64.8,60.929,65.5198,47.5,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,https://krasnodar.arkomebel.ru/shkafy-2/shkafy-kupe/,63.2,58.2523,65.7885,40.0,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Краснодар,https://kalenich-home.ru/shkafy_kupe/,64.5,57.4685,66.6901,32.5,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://samara.lemanapro.ru/catalogue/shkafy-kupe/,27.1,42.1345,15.5498,100.0,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://sam-mebel.ru/,63.4,70.9782,69.3011,92.5,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://mebeldom63.ru/cat/shkafyi/shkafy-kupe/,72.2,75.5052,74.6077,85.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://www.e-1.ru/city/samara/,71.1,72.9745,73.7834,77.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://mebel-kega.ru/shkafy/shkafy-kupe,65.2,68.2077,77.8915,70.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://www.avito.ru/samara?q=шкаф+купе,24.6,31.3579,11.5394,62.5,blocked,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://samara.bestmebelshop.ru/catalog/shkafy-kupe/,72.0,68.109,72.127,55.0,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://mariya-mebell.ru/product-category/shkafy-kupe/,68.3,64.354,73.8869,47.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://felicitamebel.ru/shkafy-kupe-v-samare-na-zakaz/,64.8,59.9528,70.5122,40.0,low,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Самара,https://bigmebel-samara.ru/shkafy-kupe/,73.5,65.1297,80.5646,32.5,medium,False,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://shkaf-nnov.ru/,66.5,75.1805,73.0032,100.0,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://www.avito.ru/nizhniy_novgorod?q=шкафы+купе,26.1,39.2763,12.1285,92.5,blocked,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://4nozhki.ru/tovari/shkafi-kupe/nigniy-novgorod/,16.7,33.6517,24.9848,85.0,blocked,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://www.nn.bestmebelshop.ru/catalog/shkafy-kupe/,70.6,71.8939,68.6461,77.5,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://nn.stolplit.ru/internet-magazin/katalog-mebeli/80-shkafy-kupe/,66.4,68.1838,72.7722,70.0,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://nizhnij-novgorod.good-mebel.com/category/shkafy-kupe/,73.2,70.4421,71.2205,62.5,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://nizhniynovgorod.mebel-1000.ru/catalogue/korpusnaya-mebel/shkafy-kupe/,66.2,62.245,57.0064,55.0,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://nizhny-novgorod.mebelion.ru/mebel/shkafy-kupe/,60.9,58.3184,64.2359,47.5,low,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
шкафы-купе цена Нижний Новгород,https://nn.kupit-shkaf.ru/,72.4,64.7043,70.7751,40.0,medium,True,seo_weighted_page_quality_v5,d51_query_preference_rubric_v1,deterministic_expert_rubric=true; human_label=false; page_score_carried_from_dataset_v4=true; ranking_target_used_for_preferences=true
